139.14,34.85,2.75,0.82,2.869651547,73.39637614
139.144505,34.85,2.8,0.68,2.881388554,76.34958087
139.149009,34.85,2.84,0.54,2.890882218,79.23424446
139.153514,34.85,2.87,0.41,2.899137803,81.86989765
139.158018,34.85,2.91,0.28,2.923439755,84.50392375
139.162523,34.85,2.94,0.16,2.944350523,86.88493524
139.167027,34.85,2.96,0.04,2.960270258,89.22577984
139.171532,34.85,2.99,-0.08,2.991070043,91.53263179
139.176036,34.85,3.01,-0.19,3.015990716,93.61188501
139.180541,34.85,3.03,-0.3,3.044815265,95.65442082
139.185045,34.85,3.05,-0.4,3.076117683,97.47155918
139.18955,34.85,3.06,-0.5,3.100580591,99.28004569
139.194054,34.85,3.07,-0.6,3.12808248,101.0584793
139.198559,34.85,3.08,-0.69,3.15634282,102.627254
139.203063,34.85,3.09,-0.78,3.186926419,104.1670555
139.207568,34.85,3.09,-0.86,3.207444466,105.5527971
139.212072,34.85,3.09,-0.94,3.229814236,106.9201343
139.216577,34.85,3.09,-1.01,3.250876805,108.1005415
139.221081,34.85,3.09,-1.08,3.273301086,109.2652643
139.225586,34.85,3.08,-1.15,3.287689158,110.4744564
139.23009,34.85,3.07,-1.21,3.299848481,111.5112251
139.234595,34.85,3.06,-1.27,3.313080138,112.5400473
139.239099,34.85,3.04,-1.33,3.318207347,113.6293777
139.243604,34.85,3.02,-1.38,3.320361426,114.5582034
139.248108,34.85,3,-1.42,3.319096263,115.3297541
139.252613,34.85,2.98,-1.47,3.322845166,116.2565977
139.257117,34.85,2.95,-1.5,3.309456149,116.9521789
139.261622,34.85,2.9,-1.52,3.274202193,117.6607385
139.266126,34.85,2.85,-1.5,3.220636583,117.7585406
139.270631,34.85,2.82,-1.46,3.175531452,117.3719806
139.275135,34.85,2.52,-1.43,2.897464409,119.5731907
139.27964,34.85,1.99,-1.39,2.427385425,124.934009
139.284144,34.85,1.5,-1.36,2.024746898,132.1975485
139.288649,34.85,1.03,-1.32,1.674305826,142.0349759
139.293153,34.85,0.6,-1.28,1.413647764,154.8851651
139.297658,34.85,0.2,-1.25,1.26589889,170.9097231
139.302162,34.85,-0.17,-1.21,1.221883792,187.9974735
139.306667,34.85,-0.48,-1.17,1.264634335,202.3062051
139.311171,34.85,-0.74,-1.13,1.350740538,213.2194762
139.315676,34.85,-0.95,-1.09,1.445890729,221.0740923
139.32018,34.85,-1.13,-1.06,1.549354704,226.8307486
139.324685,34.85,-1.29,-1.02,1.644536409,231.6666599
139.329189,34.85,-1.22,-0.9,1.516047493,233.5836215
139.333694,34.85,-0.99,-0.67,1.19540788,235.9111284
139.338198,34.85,-0.74,-0.46,0.871320836,238.1340223
139.342703,34.85,-0.45,-0.27,0.524785671,239.0362435
139.347207,34.85,-0.19,-0.1,0.214709106,242.2414594
