meiji_cu_m00_01, 29.21,
meiji_cu_m00_02, 29.65,
meiji_cu_m00_03, 30.57,
meiji_cu_m00_04, 31.51,
meiji_cu_m00_05, 32.36,
meiji_cu_m00_06, 33.12,
meiji_cu_m00_07, 33.79,
meiji_cu_m00_08, 34.37,
meiji_cu_m00_09, 34.87,
meiji_cu_m00_10, 35.33,
meiji_cu_m00_11, 35.76,
meiji_cu_m00_12, 36.18,
meiji_cu_m00_13, 36.62,
meiji_cu_m00_14, 37.10,
meiji_cu_m00_15, 37.61,
meiji_cu_m00_16, 38.03,
meiji_cu_m00_17, 38.36,
meiji_cu_m00_18, 38.59,
meiji_cu_m00_19, 38.72,
meiji_cu_m00_20, 38.78,
meiji_cd_m00_01, 72.95,
meiji_cd_m00_02, 72.83,
meiji_cd_m00_03, 72.59,
meiji_cd_m00_04, 72.11,
meiji_cd_m00_05, 71.33,
meiji_cd_m00_06, 70.36,
meiji_cd_m00_07, 69.25,
meiji_cd_m00_08, 68.04,
meiji_cd_m00_09, 66.79,
meiji_cd_m00_10, 65.55,
meiji_cd_m00_11, 64.36,
meiji_cd_m00_12, 63.29,
meiji_cd_m00_13, 62.39,
meiji_cd_m00_14, 61.69,
meiji_cd_m00_15, 61.19,
meiji_cd_m00_16, 60.84,
meiji_cd_m00_17, 60.60,
meiji_cd_m00_18, 60.43,
meiji_cd_m00_19, 60.31,
meiji_cd_m00_20, 60.26,
meiji_cud_m00_01,  0.39,
meiji_cud_m00_02,  0.40,
meiji_cud_m00_03,  0.42,
meiji_cud_m00_04,  0.44,
meiji_cud_m00_05,  0.46,
meiji_cud_m00_06,  0.48,
meiji_cud_m00_07,  0.50,
meiji_cud_m00_08,  0.52,
meiji_cud_m00_09,  0.54,
meiji_cud_m00_10,  0.56,
meiji_cud_m00_11,  0.58,
meiji_cud_m00_12,  0.60,
meiji_cud_m00_13,  0.62,
meiji_cud_m00_14,  0.65,
meiji_cud_m00_15,  0.66,
meiji_cud_m00_16,  0.68,
meiji_cud_m00_17,  0.69,
meiji_cud_m00_18,  0.70,
meiji_cud_m00_19,  0.70,
meiji_cud_m00_20,  0.70,
meiji_cr_m00_01, 39.01,
meiji_cr_m00_02, 39.51,
meiji_cr_m00_03, 40.49,
meiji_cr_m00_04, 41.33,
meiji_cr_m00_05, 41.93,
meiji_cr_m00_06, 42.32,
meiji_cr_m00_07, 42.49,
meiji_cr_m00_08, 42.50,
meiji_cr_m00_09, 42.39,
meiji_cr_m00_10, 42.21,
meiji_cr_m00_11, 41.99,
meiji_cr_m00_12, 41.78,
meiji_cr_m00_13, 41.63,
meiji_cr_m00_14, 41.57,
meiji_cr_m00_15, 41.59,
meiji_cr_m00_16, 41.65,
meiji_cr_m00_17, 41.72,
meiji_cr_m00_18, 41.78,
meiji_cr_m00_19, 41.82,
meiji_cr_m00_20, 41.83,
