present_cd_win_18_inner, 67.99,
present_cd_spr_18_inner, 73.11,
present_cd_sum_18_inner, 95.28,
present_cd_aut_19_inner, 64.74,
present_cd_win_19_inner, 68.89,
present_cd_spr_19_inner, 74.64,
present_cd_sum_19_inner, 84.96,
present_cd_aut_20_inner, 62.93,
present_cd_win_20_inner, 65.48,
present_cd_spr_20_inner, 75.46,
present_cd_sum_20_inner, 81.09,
present_cud_aut_01_inner,  0.43,
present_cud_win_01_inner,  0.44,
present_cud_spr_01_inner,  0.41,
present_cud_sum_01_inner,  0.37,
present_cud_aut_02_inner,  0.46,
present_cud_win_02_inner,  0.46,
present_cud_spr_02_inner,  0.41,
present_cud_sum_02_inner,  0.36,
present_cud_aut_03_inner,  0.49,
present_cud_win_03_inner,  0.49,
present_cud_spr_03_inner,  0.46,
present_cud_sum_03_inner,  0.42,
present_cud_aut_04_inner,  0.53,
present_cud_win_04_inner,  0.53,
present_cud_spr_04_inner,  0.51,
present_cud_sum_04_inner,  0.44,
present_cud_aut_05_inner,  0.57,
present_cud_win_05_inner,  0.58,
present_cud_spr_05_inner,  0.56,
present_cud_sum_05_inner,  0.51,
present_cud_aut_06_inner,  0.62,
present_cud_win_06_inner,  0.63,
present_cud_spr_06_inner,  0.62,
present_cud_sum_06_inner,  1.28,
present_cud_aut_07_inner,  0.66,
present_cud_win_07_inner,  0.67,
present_cud_spr_07_inner,  0.68,
present_cud_sum_07_inner,  0.62,
present_cud_aut_08_inner,  0.71,
present_cud_win_08_inner,  0.73,
present_cud_spr_08_inner,  0.74,
present_cud_sum_08_inner,  0.70,
present_cud_aut_09_inner,  0.79,
present_cud_win_09_inner,  0.81,
present_cud_spr_09_inner,  0.81,
present_cud_sum_09_inner,  0.77,
present_cud_aut_10_inner,  0.81,
present_cud_win_10_inner,  0.84,
present_cud_spr_10_inner,  0.86,
present_cud_sum_10_inner,  0.81,
present_cud_aut_11_inner,  0.89,
present_cud_win_11_inner,  0.91,
present_cud_spr_11_inner,  0.92,
present_cud_sum_11_inner,  0.77,
present_cud_aut_12_inner,  0.93,
present_cud_win_12_inner,  0.95,
present_cud_spr_12_inner,  0.97,
present_cud_sum_12_inner,  0.89,
present_cud_aut_13_inner,  0.99,
present_cud_win_13_inner,  1.00,
present_cud_spr_13_inner,  0.95,
present_cud_sum_13_inner,  0.94,
present_cud_aut_14_inner,  1.03,
present_cud_win_14_inner,  1.02,
present_cud_spr_14_inner,  1.05,
present_cud_sum_14_inner,  0.97,
present_cud_aut_15_inner,  1.09,
present_cud_win_15_inner,  1.07,
present_cud_spr_15_inner,  1.09,
present_cud_sum_15_inner,  0.97,
present_cud_aut_16_inner,  1.09,
present_cud_win_16_inner,  1.14,
