present_cu_m00_01, 34.43,
present_cu_m00_02, 35.57,
present_cu_m00_03, 37.70,
present_cu_m00_04, 39.85,
present_cu_m00_05, 42.00,
present_cu_m00_06, 44.00,
present_cu_m00_07, 45.77,
present_cu_m00_08, 47.35,
present_cu_m00_09, 48.76,
present_cu_m00_10, 50.07,
present_cu_m00_11, 51.29,
present_cu_m00_12, 52.50,
present_cu_m00_13, 53.75,
present_cu_m00_14, 55.01,
present_cu_m00_15, 56.24,
present_cu_m00_16, 57.32,
present_cu_m00_17, 58.24,
present_cu_m00_18, 58.77,
present_cu_m00_19, 59.13,
present_cu_m00_20, 59.24,
present_cd_m00_01, 93.23,
present_cd_m00_02, 93.09,
present_cd_m00_03, 95.40,
present_cd_m00_04, 99.35,
present_cd_m00_05, 100.68,
present_cd_m00_06, 96.42,
present_cd_m00_07, 94.39,
present_cd_m00_08, 83.98,
present_cd_m00_09, 75.62,
present_cd_m00_10, 76.22,
present_cd_m00_11, 65.39,
present_cd_m00_12, 76.47,
present_cd_m00_13, 67.25,
present_cd_m00_14, 75.50,
present_cd_m00_15, 72.37,
present_cd_m00_16, 72.67,
present_cd_m00_17, 69.23,
present_cd_m00_18, 75.11,
present_cd_m00_19, 73.31,
present_cd_m00_20, 71.24,
present_cud_m00_01,  0.41,
present_cud_m00_02,  0.42,
present_cud_m00_03,  0.47,
present_cud_m00_04,  0.50,
present_cud_m00_05,  0.56,
present_cud_m00_06,  0.79,
present_cud_m00_07,  0.66,
present_cud_m00_08,  0.72,
present_cud_m00_09,  0.79,
present_cud_m00_10,  0.83,
present_cud_m00_11,  0.87,
present_cud_m00_12,  0.93,
present_cud_m00_13,  0.97,
present_cud_m00_14,  1.02,
present_cud_m00_15,  1.06,
present_cud_m00_16,  1.09,
present_cud_m00_17,  1.17,
present_cud_m00_18,  1.10,
present_cud_m00_19,  1.11,
present_cud_m00_20,  1.12,
present_cr_m00_01, 69.93,
present_cr_m00_02, 70.52,
present_cr_m00_03, 70.73,
present_cr_m00_04, 70.24,
present_cr_m00_05, 69.15,
present_cr_m00_06, 67.66,
present_cr_m00_07, 65.96,
present_cr_m00_08, 64.23,
present_cr_m00_09, 62.57,
present_cr_m00_10, 61.04,
present_cr_m00_11, 59.68,
present_cr_m00_12, 58.55,
present_cr_m00_13, 57.68,
present_cr_m00_14, 57.11,
present_cr_m00_15, 56.77,
present_cr_m00_16, 56.57,
present_cr_m00_17, 56.41,
present_cr_m00_18, 56.27,
present_cr_m00_19, 56.16,
present_cr_m00_20, 56.11,
