meiji_cu_aut_01_inner, 30.93,
meiji_cu_win_01_inner, 31.37,
meiji_cu_spr_01_inner, 28.79,
meiji_cu_sum_01_inner, 25.76,
meiji_cu_aut_02_inner, 31.35,
meiji_cu_win_02_inner, 31.79,
meiji_cu_spr_02_inner, 29.24,
meiji_cu_sum_02_inner, 26.22,
meiji_cu_aut_03_inner, 32.35,
meiji_cu_win_03_inner, 32.71,
meiji_cu_spr_03_inner, 30.16,
meiji_cu_sum_03_inner, 27.08,
meiji_cu_aut_04_inner, 33.37,
meiji_cu_win_04_inner, 33.68,
meiji_cu_spr_04_inner, 31.07,
meiji_cu_sum_04_inner, 27.92,
meiji_cu_aut_05_inner, 34.30,
meiji_cu_win_05_inner, 34.57,
meiji_cu_spr_05_inner, 31.91,
meiji_cu_sum_05_inner, 28.67,
meiji_cu_aut_06_inner, 35.11,
meiji_cu_win_06_inner, 35.37,
meiji_cu_spr_06_inner, 32.67,
meiji_cu_sum_06_inner, 29.34,
meiji_cu_aut_07_inner, 35.78,
meiji_cu_win_07_inner, 36.05,
meiji_cu_spr_07_inner, 33.34,
meiji_cu_sum_07_inner, 29.98,
meiji_cu_aut_08_inner, 36.36,
meiji_cu_win_08_inner, 36.64,
meiji_cu_spr_08_inner, 33.93,
meiji_cu_sum_08_inner, 30.56,
meiji_cu_aut_09_inner, 36.84,
meiji_cu_win_09_inner, 37.14,
meiji_cu_spr_09_inner, 34.44,
meiji_cu_sum_09_inner, 31.08,
meiji_cu_aut_10_inner, 37.27,
meiji_cu_win_10_inner, 37.58,
meiji_cu_spr_10_inner, 34.92,
meiji_cu_sum_10_inner, 31.57,
meiji_cu_aut_11_inner, 37.67,
meiji_cu_win_11_inner, 38.01,
meiji_cu_spr_11_inner, 35.36,
meiji_cu_sum_11_inner, 32.02,
meiji_cu_aut_12_inner, 38.04,
meiji_cu_win_12_inner, 38.40,
meiji_cu_spr_12_inner, 35.80,
meiji_cu_sum_12_inner, 32.48,
meiji_cu_aut_13_inner, 38.42,
meiji_cu_win_13_inner, 38.81,
meiji_cu_spr_13_inner, 36.27,
meiji_cu_sum_13_inner, 32.96,
meiji_cu_aut_14_inner, 38.84,
meiji_cu_win_14_inner, 39.26,
meiji_cu_spr_14_inner, 36.80,
meiji_cu_sum_14_inner, 33.49,
meiji_cu_aut_15_inner, 39.29,
meiji_cu_win_15_inner, 39.77,
meiji_cu_spr_15_inner, 37.33,
meiji_cu_sum_15_inner, 34.04,
meiji_cu_aut_16_inner, 39.65,
meiji_cu_win_16_inner, 40.12,
meiji_cu_spr_16_inner, 37.81,
meiji_cu_sum_16_inner, 34.55,
