56747.5,13.27,13.93826199,30.36,31.26247215,1
56747.625,13.68,14.38281918,30.35,31.18575859,1
56747.75,13.28,14.3636322,30.36,31.20634842,1
56747.875,13.14,14.04662609,30.4,31.44361877,1
56748,13.03,13.8375082,30.34,31.50888634,1
56748.125,12.92,13.72848797,30.34,31.5240078,1
56748.25,12.91,13.69110394,30.36,31.48614311,1
56748.375,13.04,13.70342922,30.32,31.41577721,1
56748.5,14.77,13.72299671,30.31,30.24982452,1
56748.625,14.23,14.63875675,30.09,29.94119453,1
56748.75,13.62,14.62124062,30.15,30.46580315,1
56748.875,13.65,14.31185246,30.2,30.42416382,1
56749,13.5,14.17457485,30.21,30.35443497,1
56749.125,13.55,14.22456074,30.09,29.90542984,1
56749.25,13.64,14.08227253,30.14,29.56866837,1
56749.375,14.5,14.10055733,30.36,29.49834442,1
56749.5,15.31,14.72143745,30.36,29.5704422,1
56749.625,14.19,15.1848011,30.39,29.72654152,1
56749.75,13.41,14.9401474,30.57,30.12693405,1
56749.875,13.28,14.75317669,30.62,30.16304779,1
56750,13.66,14.63361549,30.56,30.13494301,1
56750.125,13.33,14.67943001,30.56,30.25448608,1
56750.25,13.3,14.59301472,30.57,30.23346138,1
56750.375,13.72,14.50205135,30.49,30.19615746,1
56750.5,14.16,14.43057728,30.45,30.09770775,1
56750.625,13.99,14.49802589,30.54,30.11746979,1
56750.75,14.35,14.33474731,30.38,30.04023743,1
56750.875,13.96,14.28178978,30.52,30.15454674,1
56751,13.6,14.18173027,30.37,30.1237793,1
56751.125,13.54,14.03303146,30.32,29.77215004,1
56751.25,13.87,13.70520687,30.01,29.13157845,1
56751.375,14.07,13.75911999,30.2,29.35802841,1
56751.5,13.85,14.37582397,30.49,30.13647842,1
56751.625,13.49,14.69181919,30.91,30.90522766,1
56751.75,13.32,14.56631184,31.08,31.22985077,1
56751.875,13.26,14.39876747,31.11,31.29639244,1
56752,13.2,14.25031662,31.11,31.31632805,1
56752.125,13.11,14.20358658,31.12,31.20874786,1
56752.25,13.22,14.12548542,30.65,31.18958282,1
56752.375,13.41,14.11597347,30.32,31.25182724,1
56752.5,14.13,14.62386417,30.07,31.27819252,1
56752.625,14.74,14.83965778,29.83,31.37004471,1
56752.75,15.16,14.62424564,28.82,31.55450249,1
56752.875,13.57,14.35070992,30.1,31.58366203,1
56753,13.41,14.26402283,30.16,31.55822754,1
56753.125,13.23,14.16756821,30.2,31.3501091,1
56753.25,13.13,14.04661465,30.13,31.21590996,1
56753.375,13.51,14.04977989,29.92,31.08024216,1
56753.5,13.94,14.66805649,29.99,30.89686203,1
56753.625,14.13,14.94812012,30.01,31.01155281,1
56753.75,13.36,14.70866299,30.13,31.16899109,1
56753.875,13.12,14.6707859,30.17,30.97129822,1
56754,13.04,14.65112114,30.24,30.5894928,1
56754.125,12.97,14.50421143,30.26,30.43935013,1
56754.25,12.89,14.39218712,30.25,30.77255821,1
56754.375,13.02,14.48292351,30.05,30.99567413,1
56754.5,13.51,15.07746315,30.02,31.15437508,1
56754.625,13.42,15.33636379,30.11,31.37992096,1
56754.75,13.3,15.29408264,30.16,31.48573494,1
56754.875,13.3,15.03502369,30.13,31.59882736,1
56755,13.26,14.8533392,30.22,31.64277267,1
56755.125,13.2,14.79767704,30.37,31.58211708,1
56755.25,12.79,14.73461056,28.85,31.35701942,1
56755.375,13.36,14.88970375,29.86,30.6556778,1
56755.5,13.65,15.58096313,29.89,30.05599785,1
56755.625,14.44,16.12138557,29.95,30.73323822,1
56755.75,13.96,15.89837074,30.05,31.26579285,1
56755.875,14.47,15.64323711,29.59,31.29828835,1
56756,14.55,15.60589218,29.31,30.88729477,1
56756.125,14.25,15.51730251,29.4,30.03376198,1
56756.25,14.22,15.297616,29.26,28.80752182,1
56756.375,14.51,15.33168411,29.41,28.68946266,1
56756.5,15.38,15.87249947,29.77,29.27189064,1
56756.625,14.95,16.29090118,30.12,29.40036201,1
56756.75,14.41,16.37968636,30.16,29.41698265,1
56756.875,14.18,16.13301659,30.1,29.28868675,1
56757,14.11,15.96549797,30.18,29.01477814,1
56757.125,14.08,15.70057487,30.15,28.38322639,1
56757.25,13.91,15.29980469,29.87,28.60971069,1
56757.375,14.12,15.71971703,29.9,29.20083618,1
56757.5,15.26,16.50120163,29.8,29.51821327,1
56757.625,15.03,17.10956764,29.8,29.80380821,1
56757.75,14.59,17.09869003,29.94,30.03413391,1
56757.875,14.02,16.65153503,30.35,30.11389351,1
56758,13.51,16.18246651,30.91,30.28883743,1
56758.125,13.36,15.87740993,31.02,30.30149651,1
56758.25,13.33,15.56333256,31.06,30.46806335,1
56758.375,13.37,15.64783192,31.08,30.64632607,1
56758.5,13.6,16.13679504,31.06,30.66465378,1
56758.625,13.96,16.60222054,31.06,30.64192772,1
56758.75,13.75,16.49475479,31.11,30.72473145,1
56758.875,13.7,16.23732376,31.13,30.85933685,1
56759,13.5,16.03741837,31.14,30.89078522,1
56759.125,13.45,15.91005898,31.16,30.8098526,1
56759.25,13.37,15.75501347,31.16,30.76687622,1
56759.375,14.64,15.85354137,30.72,30.86149788,1
56759.5,14.29,16.42076111,30.95,30.99484062,1
56759.625,14.27,16.84156036,31.07,31.07275772,1
56759.75,13.93,16.7264061,31.02,31.11435318,1
56759.875,13.65,16.48481178,31.04,31.1110096,1
56760,13.57,16.21154213,31.04,31.06852722,1
56760.125,13.48,16.03796387,31.03,31.11972809,1
56760.25,13.84,15.88187218,30.65,31.17086601,1
56760.375,14.73,15.85658264,30.32,31.06277466,1
56760.5,14.39,16.30627441,30.74,30.84494019,1
56760.625,14.82,16.60604095,30.93,31.06722832,1
56760.75,14.46,16.3834095,30.82,31.2419529,1
56760.875,14.57,16.13651466,30.51,31.25307083,1
56761,14.11,16.01473236,30.89,31.19165039,1
56761.125,13.94,15.92585659,30.91,30.89573288,1
56761.25,13.75,15.87238789,30.92,30.38895416,1
56761.375,14.5,15.71454716,30.24,30.07596779,1
56761.5,15.17,16.2101059,30.78,30.37056351,1
56761.625,15.27,16.55271912,30.81,30.96393013,1
56761.75,14.56,16.36392593,30.8,31.19279671,1
56761.875,14.36,16.24404335,30.85,31.12091064,1
56762,14.11,16.31265259,30.86,30.83942413,1
56762.125,13.94,16.33168602,30.89,30.6294117,1
56762.25,14.05,16.12900734,30.88,30.64632607,1
56762.375,14.82,16.30613708,30.67,30.89727783,1
56762.5,14.93,16.84820938,30.87,31.21212959,1
56762.625,14.49,17.01315689,30.91,31.40869713,1
56762.75,14.37,16.69481277,30.92,31.59773254,1
56762.875,14.33,16.10539055,30.93,31.79651833,1
56763,14.48,15.5984745,30.95,31.94403458,1
56763.125,14.3,15.35228634,30.92,31.98944283,1
56763.25,14.29,15.40010357,30.93,31.93071365,1
56763.375,14.71,16.13639259,30.95,31.61429405,1
56763.5,15.58,17.36300659,30.9,31.03407669,1
56763.625,16.18,17.59331131,30.93,31.12064934,1
56763.75,15.48,16.85625076,30.91,31.55285263,1
56763.875,15.23,16.25320244,30.92,31.78838348,1
56764,15.86,16.11209679,30.66,31.77090073,1
56764.125,16.54,16.61819267,30.75,31.38302803,1
56764.25,15.2,17.0766983,30.81,30.90651512,1
56764.375,16.09,17.4886837,30.79,30.65019608,1
56764.5,17.19,18.12707138,30.74,30.61961555,1
56764.625,17,18.5541954,30.68,30.7514267,1
56764.75,16.82,18.2101078,30.82,30.91703224,1
56764.875,16.31,17.92557907,30.78,30.9737854,1
56765,16.94,18.0345993,30.62,30.79335594,1
56765.125,17.13,18.08818817,30.66,30.66096687,1
56765.25,16.38,17.99694252,30.83,30.49817467,1
56765.375,15.8,17.80010223,30.81,30.1586628,1
56765.5,15.24,17.70271683,30.91,29.71783257,1
56765.625,14.97,17.55184364,31.11,29.34716988,1
56765.75,14.76,17.04838943,31.12,28.4736824,1
56765.875,14.64,16.56055069,31.17,28.01169395,1
56766,14.62,16.42757225,31.29,28.51185989,1
56766.125,14.36,16.26384926,31.1,28.84869194,1
56766.25,14.31,16.18675423,30.99,28.97237587,1
56766.375,14.8,16.46076965,30.75,28.9593544,1
56766.5,15.04,17.06803131,30.81,28.97652435,1
56766.625,15.13,17.46073723,30.64,29.1433773,1
56766.75,14.57,17.31030464,31.29,29.1577034,1
56766.875,14.69,16.9425621,31.73,28.68937683,1
56767,14.37,16.70724487,31.31,28.46755028,1
56767.125,14.43,16.57475853,30.95,28.54033661,1
56767.25,14.31,16.44252396,31.14,28.70126343,1
56767.375,14.32,16.49145508,31.54,28.72318649,1
56767.5,14.53,16.84875107,32.03,28.68525887,1
56767.625,14.71,17.02353668,31.94,28.67189598,1
56767.75,14.48,16.79564095,31.6,28.66531754,1
56767.875,14.36,16.56871223,30.96,28.67622948,1
56768,14.28,16.54155159,30.93,28.76197052,1
56768.125,14.55,16.42625809,30.74,28.83270264,1
56768.25,14.56,16.24632835,30.66,28.88120461,1
56768.375,14.58,16.21301079,30.68,28.93653107,1
56768.5,14.7,16.32052231,30.78,29.05914116,1
56768.625,14.66,16.56747246,30.92,29.24320602,1
56768.75,14.7,16.52708817,30.76,29.52228928,1
56768.875,14.63,16.30555344,30.61,29.83370018,1
56769,14.72,16.13814545,30.53,29.9412632,1
56769.125,14.67,16.12140083,29.87,29.76481628,1
56769.25,14.62,16.16042519,30.52,29.5475502,1
56769.375,14.77,16.43891907,30.73,29.45355225,1
56769.5,15.05,16.97821236,30.89,29.50720978,1
56769.625,14.98,16.89645195,30.89,29.57917023,1
56769.75,16.12,16.67123032,30.09,29.63905525,1
56769.875,15.47,16.44335556,30.43,29.62822151,1
56770,15.23,16.3180294,30.61,29.61185646,1
56770.125,15.13,16.29254913,30.58,29.64269638,1
56770.25,14.92,16.12463188,30.63,29.69862556,1
56770.375,15.06,16.27563858,30.71,29.75444221,1
56770.5,15.65,17.05660057,30.72,29.82189941,1
56770.625,16.91,17.72206688,30.73,29.9570713,1
56770.75,17.03,17.56568336,30.44,30.13832855,1
56770.875,15.64,17.22848129,30.71,30.24750519,1
56771,15.28,17.04352188,30.48,30.25673866,1
56771.125,15.35,17.02842522,30.55,30.20080376,1
56771.25,15.33,16.98644638,30.66,30.14165497,1
56771.375,15.53,17.17253304,30.68,30.12114143,1
56771.5,17.04,17.8820343,30.64,30.1409874,1
56771.625,17.51,18.46316528,30.66,30.20716667,1
56771.75,16.69,18.09589386,30.68,30.44182205,1
56771.875,16.48,17.51736832,30.7,30.61318016,1
56772,15.73,17.27203751,30.65,30.65631866,1
56772.125,15.66,17.38393593,30.69,30.54205132,1
56772.25,15.65,17.48695374,30.7,30.44771576,1
56772.375,16.18,17.76399612,30.69,30.42786407,1
56772.5,16.63,18.45491409,30.61,30.52668571,1
56772.625,16.67,18.91144753,30.61,30.70213127,1
56772.75,16.85,18.55541992,30.16,30.97974777,1
56772.875,16.56,17.83857536,29.98,31.26435089,1
56773,16.48,17.12831879,29.85,31.46752357,1
56773.125,16.42,16.84209633,29.96,31.51607895,1
56773.25,16.39,17.06812096,29.99,31.40604591,1
56773.375,16.74,17.76159477,30.01,31.13916397,1
56773.5,17.58,18.81233406,30.14,30.80682373,1
56773.625,17.68,19.19245529,29.72,30.86542702,1
56773.75,17.18,18.53921509,29.75,31.27391434,1
56773.875,17.14,17.60809135,29.74,31.66025352,1
56774,17.03,17.15316391,29.76,31.80682945,1
56774.125,16.89,16.98575592,29.86,31.79971695,1
56774.25,17.18,17.03459358,30.03,31.68280411,1
56774.375,17.37,17.70640755,30,31.32163429,1
56774.5,17.22,18.7946949,30.02,30.97742653,1
56774.625,17.22,18.49156189,30.26,31.40519905,1
56774.75,17.16,17.73895645,30.3,31.86061859,1
56774.875,17.69,16.98831177,30.27,32.175457,1
56775,17.82,16.46065903,30.3,32.377388,1
56775.125,17.86,16.27888298,30.3,32.42292023,1
56775.25,17.43,16.44054604,30.24,32.30512238,1
56775.375,17.58,16.92502975,30.05,32.04984283,1
56775.5,17.67,16.98879242,30.01,32.09899521,1
56775.625,17.76,17.03430176,30.03,32.23897934,1
56775.75,17.67,16.85275269,30,32.35869217,1
56775.875,17.62,16.53291893,29.94,32.45801163,1
56776,17.58,16.42468262,29.98,32.50343323,1
56776.125,17.57,16.41067123,30.04,32.47390747,1
56776.25,17.54,16.51053047,30.05,32.35739899,1
56776.375,17.57,17.38035583,29.91,31.86650848,1
56776.5,18.18,18.79014778,29.9,30.89985085,1
56776.625,18.73,19.35181427,30.07,30.22663498,1
56776.75,17.67,19.409832,30.15,30.10517311,1
56776.875,17.51,18.94652748,30.08,30.33205032,1
56777,17.84,18.18817139,30.11,30.96743584,1
56777.125,17.85,17.60718536,30.16,31.29888535,1
56777.25,18.58,17.8971653,29.98,30.45439148,1
56777.375,18.55,18.59952354,29.9,30.17312813,1
56777.5,18.25,18.75816154,30.04,30.18098259,1
56777.625,17.76,18.47464371,30.26,30.36668777,1
56777.75,17.36,17.93955231,30.38,30.81020164,1
56777.875,17.45,17.77356529,30.31,31.00491524,1
56778,17.47,17.50163841,30.3,31.21412849,1
56778.125,16.78,17.13636398,30.77,31.46158409,1
56778.25,16.91,17.10102654,30.55,31.42546082,1
56778.375,17.92,17.52314949,30.1,31.12960434,1
56778.5,17.8,18.06062317,30.35,30.93521881,1
56778.625,16.98,18.16123772,30.9,31.07251549,1
