present_cu_age14_07_01_01, 19.29,
present_cu_age14_07_02_01, 19.41,
present_cu_age14_10_01_01, 31.88,
present_cu_age15_06_01_01, 36.14,
present_cu_age14_07_01_02, 22.40,
present_cu_age14_07_02_02, 21.49,
present_cu_age14_10_01_02, 32.62,
present_cu_age15_06_01_02, 36.35,
present_cu_age14_07_01_03, 25.85,
present_cu_age14_07_02_03, 25.91,
present_cu_age14_10_01_03, 34.68,
present_cu_age15_06_01_03, 37.45,
present_cu_age14_07_01_04, 28.01,
present_cu_age14_07_02_04, 28.27,
present_cu_age14_10_01_04, 36.56,
present_cu_age15_06_01_04, 39.87,
present_cu_age14_07_01_05, 30.70,
present_cu_age14_07_02_05, 31.10,
present_cu_age14_10_01_05, 38.61,
present_cu_age15_06_01_05, 42.73,
present_cu_age14_07_01_06, 32.91,
present_cu_age14_07_02_06, 33.37,
present_cu_age14_10_01_06, 40.60,
present_cu_age15_06_01_06, 45.65,
present_cu_age14_07_01_07, 34.84,
present_cu_age14_07_02_07, 35.38,
present_cu_age14_10_01_07, 42.32,
present_cu_age15_06_01_07, 48.33,
present_cu_age14_07_01_08, 36.63,
present_cu_age14_07_02_08, 37.24,
present_cu_age14_10_01_08, 43.63,
present_cu_age15_06_01_08, 50.45,
present_cu_age14_07_01_09, 38.39,
present_cu_age14_07_02_09, 39.04,
present_cu_age14_10_01_09, 44.73,
present_cu_age15_06_01_09, 52.08,
present_cu_age14_07_01_10, 40.11,
present_cu_age14_07_02_10, 40.79,
present_cu_age14_10_01_10, 45.73,
present_cu_age15_06_01_10, 53.37,
present_cu_age14_07_01_11, 41.78,
present_cu_age14_07_02_11, 42.50,
present_cu_age14_10_01_11, 46.67,
present_cu_age15_06_01_11, 54.46,
present_cu_age14_07_01_12, 43.38,
present_cu_age14_07_02_12, 44.14,
present_cu_age14_10_01_12, 47.59,
present_cu_age15_06_01_12, 55.49,
present_cu_age14_07_01_13, 44.95,
present_cu_age14_07_02_13, 45.73,
present_cu_age14_10_01_13, 48.52,
present_cu_age15_06_01_13, 56.50,
present_cu_age14_07_01_14, 46.58,
present_cu_age14_07_02_14, 47.32,
