RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,PH,PH2,PH3,DO_,DO_2,DO_3,BOD,BOD2,BOD3,COD,COD2,COD3,SS,SS2,SS3,COLON,COLON2,COLON3,HEX,HEX2,HEX3,ALLZN,ALLZN2,ALLZN3,BOTTOMDO,BOTTOMDO2,BOTTOMDO3,LAS,LAS2,LAS3,NONYLPHENOL,NONYLPHENOL2,NONYLPHENOL3,id_stations_water,id_stations_latitude,id_stations_longitude
"1330340001","1330340","13","601","80","2014","2014","5","141127","11","0.0000","7.5","7.5000","0","5.5","5.5000","0",,,,"4.7","4.7000","0","5","5.0000","0",,,,,,,,,,,,,<0.0006,"0.0000","0",<0.00006,"0.0000","0",東京湾（５）,35.57555556000,139.75694440000
"1330350001","1330350","13","601","81","2014","2014","11","121112","13","2.2000",,,,"4.4","4.4000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,東京湾（５）,35.56277778000,139.75388890000
"1330350001","1330350","13","601","81","2014","2014","11","121110","11","0.0000","7.3","7.3000","0","6.7","6.7000","0",,,,"5.2","5.2000","0","1","1.0000","0",,,,,,,,,,,,,<0.0006,"0.0000","0","0.00006","0.0001","0",東京湾（５）,35.56277778000,139.75388890000
"1330350001","1330350","13","601","81","2014","2014","10","101135","13","1.0000",,,,"5.1","5.1000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,東京湾（５）,35.56277778000,139.75388890000
"1330350001","1330350","13","601","81","2014","2014","10","101133","11","0.0000","7.4","7.4000","0","6.6","6.6000","0",,,,"2.8","2.8000","0","7","7.0000","0",,,,,,,,,,,,,"0.0013","0.0013","0",<0.00006,"0.0000","0",東京湾（５）,35.56277778000,139.75388890000
"1330350001","1330350","13","601","81","2014","2014","9","101115","13","0.8000",,,,"4.6","4.6000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,東京湾（５）,35.56277778000,139.75388890000
"1330350001","1330350","13","601","81","2014","2014","9","101113","11","0.0000","7.6","7.6000","0","4.8","4.8000","0",,,,"3.6","3.6000","0","5","5.0000","0",,,,,,,,,,,,,"0.0006","0.0006","0",<0.00006,"0.0000","0",東京湾（５）,35.56277778000,139.75388890000
"1330350001","1330350","13","601","81","2014","2014","8","201131","13","1.6000",,,,"5.6","5.6000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,東京湾（５）,35.56277778000,139.75388890000
"1330350001","1330350","13","601","81","2014","2014","8","201128","11","0.0000","8.1","8.1000","0","11","11.0000","0",,,,"6.1","6.1000","0","6","6.0000","0",,,,,,,,,,,,,<0.0006,"0.0000","0","0.00007","0.0001","0",東京湾（５）,35.56277778000,139.75388890000
"1330350001","1330350","13","601","81","2014","2014","7","161308","13","0.5000",,,,"7.6","7.6000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,東京湾（５）,35.56277778000,139.75388890000
