RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,PH,PH2,PH3,DO_,DO_2,DO_3,BOD,BOD2,BOD3,COD,COD2,COD3,SS,SS2,SS3,COLON,COLON2,COLON3,HEX,HEX2,HEX3,ALLZN,ALLZN2,ALLZN3,BOTTOMDO,BOTTOMDO2,BOTTOMDO3,LAS,LAS2,LAS3,NONYLPHENOL,NONYLPHENOL2,NONYLPHENOL3,id_stations_water,id_stations_latitude,id_stations_longitude
"1230060001","1230060","12","601","53","2014","2014","12","091040","13","18.2000","7.9","7.9000","0","7.9","7.9000","0",,,,"1.8","1.8000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","12","091040","11","0.5000","7.9","7.9000","0","8.1","8.1000","0",,,,"1.5","1.5000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","11","041105","14","0.5000",,,,,,,,,,,,,,,,,,,,,,"0.004","0.0040","0",,,,<0.0006,"0.0000","0",<0.00006,"0.0000","0",千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","11","041105","13","19.0000","8.2","8.2000","0","3.3","3.3000","0",,,,"2","2.0000","0",,,,<2,"0.0000","0",,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","11","041105","11","0.5000","8.3","8.3000","0","7.5","7.5000","0",,,,"1.8","1.8000","0",,,,"33","33.0000","0",<0.5,"0.0000","0",,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","10","071020","13","16.6000","8.3","8.3000","0","1.1","1.1000","1",,,,"2.3","2.3000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","10","071020","11","0.5000","8.4","8.4000","1","3.8","3.8000","0",,,,"2.3","2.3000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","9","031100","14","0.5000",,,,,,,,,,,,,,,,,,,,,,"0.003","0.0030","0",,,,<0.0006,"0.0000","0",,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","9","031100","13","19.1000","8.5","8.5000","1",<0.5,"0.0000","1",,,,"1.5","1.5000","0",,,,"5","5.0000","0",,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","9","031100","11","0.5000","8.6","8.6000","1","5.8","5.8000","0",,,,"3.1","3.1000","0",,,,"130","130.0000","0",<0.5,"0.0000","0",,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","8","121130","13","19.1000","8.7","8.7000","1","6.1","6.1000","0",,,,"3.4","3.4000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","8","121130","11","0.5000","8.8","8.8000","1","6.8","6.8000","0",,,,"3.3","3.3000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","7","011110","14","0.5000",,,,,,,,,,,,,,,,,,,,,,"0.01","0.0100","0",,,,<0.0006,"0.0000","0","0.00006","0.0001","0",千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","7","011110","13","18.2000","8.0","8.0000","0",<0.5,"0.0000","1",,,,"3.4","3.4000","0",,,,"6","6.0000","0",,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","7","011110","11","0.5000","9.1","9.1000","1","12","12.0000","0",,,,"4.6","4.6000","0",,,,"330","330.0000","0",<0.5,"0.0000","0",,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","6","031155","13","17.0000","8.1","8.1000","0",<0.5,"0.0000","1",,,,"3.6","3.6000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","6","031155","11","0.5000","9.1","9.1000","1","12","12.0000","0",,,,"6.7","6.7000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","5","131000","14","0.5000",,,,,,,,,,,,,,,,,,,,,,"0.008","0.0080","0",,,,<0.0006,"0.0000","0","0.00015","0.0002","0",千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","5","131000","13","17.8000","8.4","8.4000","1","2","2.0000","0",,,,"2.6","2.6000","0",,,,<2,"0.0000","0",,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","5","131000","11","0.5000","9.0","9.0000","1","11","11.0000","0",,,,"18","18.0000","1",,,,"170","170.0000","0","1","1.0000","0",,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2014","4","151010","13","17.5000","8.4","8.4000","1","3.7","3.7000","0",,,,"1.3","1.3000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230060001","1230060","12","601","53","2014","2015","3","031020","13","14.9000","8.2","8.2000","0","7.5","7.5000","0",,,,"2.2","2.2000","0",,,,"27","27.0000","0",,,,,,,,,,,,,,,,千葉港（甲）,35.60666667000,140.08583333000
"1230150001","1230150","12","602","01","2014","2014","4","081212","13","9.5000","8.4","8.4000","1","9.7","9.7000","0",,,,"2.3","2.3000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","4","081212","11","0.5000","8.4","8.4000","1","13","13.0000","0",,,,"3.4","3.4000","1",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","5","071212","13","9.5000","8.2","8.2000","0","3.5","3.5000","1",,,,"3.6","3.6000","1",,,,,,,,,,<0.001,"0.0000","0",,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","6","021340","11","0.5000","8.6","8.6000","1","14","14.0000","0",,,,"6.4","6.4000","1",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","6","021340","13","8.5000","8.1","8.1000","0","2.6","2.6000","1",,,,"4.2","4.2000","1",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","7","011255","11","0.5000","8.7","8.7000","1","14","14.0000","0",,,,"5.7","5.7000","1",,,,"49","49.0000","0",<0.5,"0.0000","0","0.002","0.0020","0",,,,<0.0006,"0.0000","0",<0.00006,"0.0000","0",千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","7","011255","13","8.6000","8.0","8.0000","0","6.1","6.1000","0",,,,"4.0","4.0000","1",,,,,,,,,,"0.002","0.0020","0",,,,<0.0006,"0.0000","0",<0.00006,"0.0000","0",千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","8","191520","11","0.5000","8.8","8.8000","1","13","13.0000","0",,,,"7.7","7.7000","1",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","8","191520","13","9.9000","8.6","8.6000","1","7.6","7.6000","0",,,,"6.1","6.1000","1",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","9","010915","11","0.5000","7.7","7.7000","1","3.0","3.0000","1",,,,"1.6","1.6000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","9","010915","13","9.7000","7.7","7.7000","1","3.1","3.1000","1",,,,"1.6","1.6000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","10","011230","11","0.5000","8.3","8.3000","0","9.2","9.2000","0",,,,"4.3","4.3000","1",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","10","011230","13","15.0000","7.9","7.9000","0",<0.5,"0.0000","1",,,,"2.4","2.4000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","11","041410","11","0.5000","8.0","8.0000","0","7.5","7.5000","0",,,,"2.6","2.6000","0",,,,"17","17.0000","0",<0.5,"0.0000","0","0.001","0.0010","0",,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","11","041410","13","10.3000","8.0","8.0000","0","6.6","6.6000","0",,,,"2.6","2.6000","0",,,,,,,,,,"0.001","0.0010","0",,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","12","081305","11","0.5000","7.9","7.9000","0","8.3","8.3000","0",,,,"2.0","2.0000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","12","081305","13","9.2000","7.9","7.9000","0","8.1","8.1000","0",,,,"1.9","1.9000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2015","1","191310","11","0.5000","8.1","8.1000","0","11","11.0000","0",,,,"3.2","3.2000","1",,,,<2.0,"0.0000","0",<0.5,"0.0000","0","0.003","0.0030","0",,,,<0.0006,"0.0000","0",<0.00006,"0.0000","0",千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2015","1","191310","13","10.1000","8.1","8.1000","0","9.9","9.9000","0",,,,"2.8","2.8000","0",,,,,,,,,,"0.002","0.0020","0",,,,<0.0006,"0.0000","0",<0.00006,"0.0000","0",千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2015","2","031305","11","0.5000","8.1","8.1000","0","12","12.0000","0",,,,"3.3","3.3000","1",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2015","2","031305","13","9.4000","8.0","8.0000","0","9.6","9.6000","0",,,,"2.8","2.8000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2015","3","031230","11","0.5000","8.1","8.1000","0","10","10.0000","0",,,,"2.8","2.8000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2015","3","031230","13","9.2000","8.1","8.1000","0","9.3","9.3000","0",,,,"2.6","2.6000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230150001","1230150","12","602","01","2014","2014","5","071212","11","0.5000","8.4","8.4000","1","9.2","9.2000","0",,,,"2.7","2.7000","0",,,,"23","23.0000","0",<0.5,"0.0000","0",<0.001,"0.0000","0",,,,,,,,,,千葉港（乙）,35.58444444000,140.05166667000
"1230160001","1230160","12","602","02","2014","2014","4","090936","11","0.5000","8.4","8.4000","1","12","12.0000","0",,,,"2.7","2.7000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","4","090936","13","14.6000","8.2","8.2000","0","5.6","5.6000","0",,,,"2.5","2.5000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","5","070940","11","0.5000","8.3","8.3000","0","9.0","9.0000","0",,,,"3.0","3.0000","0",,,,"23","23.0000","0",<0.5,"0.0000","0",<0.001,"0.0000","0",,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","5","070940","13","14.5000","8.0","8.0000","0","3.9","3.9000","1",,,,"2.1","2.1000","0",,,,,,,,,,"0.003","0.0030","0",,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","6","020935","11","0.5000","8.5","8.5000","1","11","11.0000","0",,,,"4.7","4.7000","1",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","6","020935","13","14.1000","8.2","8.2000","0","2.0","2.0000","1",,,,"2.7","2.7000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","7","010940","11","0.5000","8.7","8.7000","1","12","12.0000","0",,,,"6.7","6.7000","1",,,,"13","13.0000","0",<0.5,"0.0000","0","0.001","0.0010","0",,,,"0.0013","0.0013","0",<0.00006,"0.0000","0",千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","7","010940","13","13.9000","8.2","8.2000","0","1.0","1.0000","1",,,,"3.7","3.7000","1",,,,,,,,,,"0.003","0.0030","0",,,,<0.0006,"0.0000","0",<0.00006,"0.0000","0",千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","8","191000","11","0.5000","8.8","8.8000","1","9.7","9.7000","0",,,,"3.7","3.7000","1",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","8","191000","13","13.7000","8.6","8.6000","1","1.6","1.6000","1",,,,"3.8","3.8000","1",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","9","011255","11","0.5000","8.1","8.1000","0","5.8","5.8000","0",,,,"2.6","2.6000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","9","011255","13","14.1000","7.9","7.9000","0","1.0","1.0000","1",,,,"1.4","1.4000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","10","010940","11","0.5000","8.4","8.4000","1","9.5","9.5000","0",,,,"4.8","4.8000","1",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","10","010940","13","14.3000","8.1","8.1000","0","1.5","1.5000","1",,,,"2.0","2.0000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","11","040940","11","0.5000","8.0","8.0000","0","6.9","6.9000","0",,,,"2.6","2.6000","0",,,,"6.0","6.0000","0",<0.5,"0.0000","0","0.002","0.0020","0",,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","11","040940","13","14.2000","8.0","8.0000","0","6.7","6.7000","0",,,,"2.6","2.6000","0",,,,,,,,,,"0.004","0.0040","0",,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","12","080940","11","0.5000","8.0","8.0000","0","8.5","8.5000","0",,,,"2.2","2.2000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2014","12","080940","13","14.3000","8.0","8.0000","0","7.2","7.2000","0",,,,"2.0","2.0000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2015","1","190935","11","0.5000","8.1","8.1000","0","10","10.0000","0",,,,"3.0","3.0000","0",,,,"4.0","4.0000","0",<0.5,"0.0000","0","0.003","0.0030","0",,,,<0.0006,"0.0000","0",<0.00006,"0.0000","0",千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2015","1","190935","13","14.4000","8.0","8.0000","0","9.5","9.5000","0",,,,"2.6","2.6000","0",,,,,,,,,,"0.005","0.0050","0",,,,<0.0006,"0.0000","0",<0.00006,"0.0000","0",千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2015","2","030935","11","0.5000","8.0","8.0000","0","9.9","9.9000","0",,,,"2.6","2.6000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2015","2","030935","13","14.3000","8.0","8.0000","0","9.2","9.2000","0",,,,"2.4","2.4000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2015","3","030930","13","14.3000","8.1","8.1000","0","9.8","9.8000","0",,,,"2.5","2.5000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230160001","1230160","12","602","02","2014","2015","3","030930","11","0.5000","8.1","8.1000","0","9.5","9.5000","0",,,,"2.9","2.9000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.54055555000,140.01916667000
"1230170001","1230170","12","602","03","2014","2014","8","201455","13","15.0000","8.0","8.0000","0","0.9","0.9000","1",,,,"2.5","2.5000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.50166667000,139.98166667000
"1230170001","1230170","12","602","03","2014","2014","8","201455","11","0.5000","8.7","8.7000","1","11","11.0000","0",,,,"4.9","4.9000","1",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.50166667000,139.98166667000
"1230170001","1230170","12","602","03","2014","2014","7","020940","13","14.8000","7.9","7.9000","0","1.7","1.7000","1",,,,"2.3","2.3000","0",,,,,,,,,,"0.001","0.0010","0",,,,<0.0006,"0.0000","0",<0.00006,"0.0000","0",千葉港（乙）,35.50166667000,139.98166667000
"1230170001","1230170","12","602","03","2014","2014","7","020940","11","0.5000","8.5","8.5000","1","12","12.0000","0",,,,"5.5","5.5000","1",,,,"11","11.0000","0",<0.5,"0.0000","0",<0.001,"0.0000","0",,,,<0.0006,"0.0000","0",<0.00006,"0.0000","0",千葉港（乙）,35.50166667000,139.98166667000
"1230170001","1230170","12","602","03","2014","2014","6","031022","13","14.6000","8.2","8.2000","0","3.0","3.0000","1",,,,"2.7","2.7000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.50166667000,139.98166667000
"1230170001","1230170","12","602","03","2014","2014","6","031022","11","0.5000","8.6","8.6000","1","12","12.0000","0",,,,"5.7","5.7000","1",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.50166667000,139.98166667000
"1230170001","1230170","12","602","03","2014","2014","5","081323","13","15.0000","8.2","8.2000","0","5.4","5.4000","0",,,,"2.1","2.1000","0",,,,,,,,,,<0.001,"0.0000","0",,,,,,,,,,千葉港（乙）,35.50166667000,139.98166667000
"1230170001","1230170","12","602","03","2014","2014","5","081323","11","0.5000","8.4","8.4000","1","11","11.0000","0",,,,"3.2","3.2000","1",,,,"11","11.0000","0",<0.5,"0.0000","0",<0.001,"0.0000","0",,,,,,,,,,千葉港（乙）,35.50166667000,139.98166667000
"1230170001","1230170","12","602","03","2014","2014","4","090930","13","15.0000","8.2","8.2000","0","6.2","6.2000","0",,,,"2.1","2.1000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.50166667000,139.98166667000
"1230170001","1230170","12","602","03","2014","2014","4","090930","11","0.5000","8.5","8.5000","1","13","13.0000","0",,,,"2.9","2.9000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.50166667000,139.98166667000
"1230170001","1230170","12","602","03","2014","2015","3","041310","13","15.0000","8.0","8.0000","0","7.6","7.6000","0",,,,"1.7","1.7000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.50166667000,139.98166667000
"1230170001","1230170","12","602","03","2014","2015","3","041310","11","0.5000","8.1","8.1000","0","10","10.0000","0",,,,"2.2","2.2000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.50166667000,139.98166667000
"1230170001","1230170","12","602","03","2014","2015","2","040935","13","15.1000","8.1","8.1000","0","9.4","9.4000","0",,,,"2.1","2.1000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.50166667000,139.98166667000
"1230170001","1230170","12","602","03","2014","2015","2","040935","11","0.5000","8.2","8.2000","0","10","10.0000","0",,,,"2.4","2.4000","0",,,,,,,,,,,,,,,,,,,,,,千葉港（乙）,35.50166667000,139.98166667000
