RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,PH,PH2,PH3,DO_,DO_2,DO_3,BOD,BOD2,BOD3,COD,COD2,COD3,SS,SS2,SS3,COLON,COLON2,COLON3,HEX,HEX2,HEX3,ALLZN,ALLZN2,ALLZN3,BOTTOMDO,BOTTOMDO2,BOTTOMDO3,LAS,LAS2,LAS3,NONYLPHENOL,NONYLPHENOL2,NONYLPHENOL3,id_stations_water,id_stations_latitude,id_stations_longitude
1430110001,1430110,14,606,2,2014,2014,10,11010,13,25.2,8,8,0,3.3,3.3,1,,,,1.9,1.9,0,,,,,,,,,,0.004,0.004,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.46083333,139.7480556
1430110001,1430110,14,606,2,2014,2014,11,50926,11,0.5,8.2,8.2,0,8.7,8.7,0,,,,3,3,0,,,,8,8,0,<0.5,0,0,0.004,0.004,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.46083333,139.7480556
1430110001,1430110,14,606,2,2014,2014,11,50926,13,25.5,8.1,8.1,0,4.9,4.9,1,,,,0.8,0.8,0,,,,,,,,,,0.003,0.003,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.46083333,139.7480556
1430110001,1430110,14,606,2,2014,2014,12,30845,11,0.5,8,8,0,7.3,7.3,0,,,,1.5,1.5,0,,,,79,79,0,<0.5,0,0,0.006,0.006,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.46083333,139.7480556
1430110001,1430110,14,606,2,2014,2014,12,30845,13,25.3,8,8,0,6.1,6.1,0,,,,1.4,1.4,0,,,,,,,,,,0.005,0.005,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.46083333,139.7480556
1430110001,1430110,14,606,2,2014,2015,1,71121,11,0.5,8,8,0,7.9,7.9,0,,,,1,1,0,,,,14,14,0,<0.5,0,0,0.003,0.003,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.46083333,139.7480556
1430110001,1430110,14,606,2,2014,2015,1,71121,13,25.3,8.1,8.1,0,6.9,6.9,0,,,,0.8,0.8,0,,,,,,,,,,0.001,0.001,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.46083333,139.7480556
1430110001,1430110,14,606,2,2014,2015,2,40950,11,0.5,8.2,8.2,0,9.9,9.9,0,,,,2.2,2.2,0,,,,2,2,0,<0.5,0,0,0.008,0.008,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.46083333,139.7480556
1430110001,1430110,14,606,2,2014,2015,2,40950,13,25.3,8.1,8.1,0,8.3,8.3,0,,,,1.9,1.9,0,,,,,,,,,,0.002,0.002,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.46083333,139.7480556
1430110001,1430110,14,606,2,2014,2015,3,40920,13,25.3,8,8,0,6.9,6.9,0,,,,0.9,0.9,0,,,,,,,,,,<0.001,0,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.46083333,139.7480556
1430110001,1430110,14,606,2,2014,2015,3,40920,11,0.5,8.2,8.2,0,9.5,9.5,0,,,,1.7,1.7,0,,,,330,330,0,<0.5,0,0,0.003,0.003,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.46083333,139.7480556
1430120001,1430120,14,606,3,2014,2015,2,41106,13,25.5,8.2,8.2,0,9.1,9.1,0,,,,2.4,2.4,0,,,,,,,,,,0.007,0.007,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.41916667,139.695
1430120001,1430120,14,606,3,2014,2015,2,41106,11,0.5,8.2,8.2,0,11,11,0,,,,2.5,2.5,0,,,,<2.0,0,0,<0.5,0,0,0.006,0.006,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.41916667,139.695
1430120001,1430120,14,606,3,2014,2015,1,71054,13,26.2,8.1,8.1,0,8.7,8.7,0,,,,1.6,1.6,0,,,,,,,,,,0.007,0.007,0,,,,,,,,,,東京湾（１２）,35.41916667,139.695
