cu_m09_01,  6.00,
cu_m10_01,  6.46,
cu_m11_01,  6.83,
cu_m12_01,  7.07,
cu_m01_01,  7.29,
cu_m02_01,  6.74,
cu_m03_01,  5.93,
cu_m04_01,  5.20,
cu_m05_01,  3.97,
cu_m06_01,  2.75,
cu_m07_01,  2.29,
cu_m08_01,  2.90,
cu_m09_08, 12.83,
cu_m10_08, 13.26,
cu_m11_08, 13.43,
cu_m12_08, 13.81,
cu_m01_08, 14.28,
cu_m02_08, 14.00,
cu_m03_08, 13.71,
cu_m04_08, 13.24,
cu_m05_08, 12.43,
cu_m06_08, 11.44,
cu_m07_08,  9.83,
cu_m08_08, 10.06,
cu_m09_16, 18.22,
cu_m10_16, 18.37,
cu_m11_16, 18.58,
cu_m12_16, 19.10,
cu_m01_16, 19.91,
cu_m02_16, 20.01,
cu_m03_16, 20.38,
cu_m04_16, 20.41,
cu_m05_16, 20.14,
cu_m06_16, 19.54,
cu_m07_16, 17.62,
cu_m08_16, 17.40,
cd_m09_01,  4.39,
cd_m10_01,  2.74,
cd_m11_01, -0.44,
cd_m12_01,  4.76,
cd_m01_01,  8.38,
cd_m02_01,  1.66,
cd_m03_01, 24.55,
cd_m04_01, 37.26,
cd_m05_01, 40.98,
cd_m06_01, 52.73,
cd_m07_01, 84.43,
cd_m08_01, -13.04,
cd_m09_08,  4.18,
cd_m10_08,  3.78,
cd_m11_08,  3.39,
cd_m12_08,  4.00,
cd_m01_08,  5.18,
cd_m02_08, 17.90,
cd_m03_08, 26.36,
cd_m04_08, 33.56,
cd_m05_08, 43.17,
cd_m06_08, 29.71,
cd_m07_08, 24.96,
cd_m08_08,  8.56,
cd_m09_16,  0.67,
cd_m10_16,  0.33,
cd_m11_16,  0.03,
cd_m12_16,  1.20,
cd_m01_16,  3.48,
cd_m02_16, 10.91,
cd_m03_16, 14.19,
cd_m04_16, 18.76,
cd_m05_16, 25.95,
cd_m06_16, 37.38,
cd_m07_16, 46.70,
cd_m08_16,  2.13,
cud_m09_01,  0.04,
cud_m10_01,  0.01,
cud_m11_01,  0.04,
cud_m12_01,  0.05,
cud_m01_01,  0.05,
cud_m02_01,  0.03,
cud_m03_01,  0.02,
cud_m04_01,  0.01,
cud_m05_01, -0.00,
cud_m06_01, -0.02,
cud_m07_01, -0.01,
cud_m08_01, -0.01,
cud_m09_08,  0.14,
cud_m10_08,  0.18,
cud_m11_08,  0.18,
cud_m12_08,  0.19,
cud_m01_08,  0.20,
cud_m02_08,  0.17,
cud_m03_08,  0.19,
cud_m04_08,  0.20,
cud_m05_08,  0.20,
cud_m06_08,  0.20,
cud_m07_08,  0.19,
cud_m08_08,  0.17,
cud_m09_16,  0.38,
cud_m10_16,  0.39,
cud_m11_16,  0.38,
cud_m12_16,  0.54,
cud_m01_16,  0.40,
cud_m02_16,  0.35,
cud_m03_16,  0.37,
cud_m04_16,  0.38,
cud_m05_16,  0.36,
cud_m06_16,  0.37,
cud_m07_16,  0.37,
cud_m08_16,  0.30,
cr_m09_01, 30.96,
cr_m10_01, 31.17,
cr_m11_01, 31.04,
cr_m12_01, 31.49,
cr_m01_01, 32.64,
cr_m02_01, 32.52,
cr_m03_01, 31.95,
cr_m04_01, 30.60,
cr_m05_01, 29.70,
cr_m06_01, 29.61,
cr_m07_01, 29.32,
cr_m08_01, 30.05,
cr_m09_08, 22.14,
cr_m10_08, 22.31,
cr_m11_08, 22.19,
cr_m12_08, 22.93,
cr_m01_08, 23.88,
cr_m02_08, 23.24,
cr_m03_08, 22.34,
cr_m04_08, 20.94,
cr_m05_08, 19.89,
cr_m06_08, 20.36,
cr_m07_08, 20.59,
cr_m08_08, 21.73,
cr_m09_16, 14.47,
cr_m10_16, 14.29,
cr_m11_16, 14.05,
cr_m12_16, 14.81,
cr_m01_16, 16.21,
cr_m02_16, 15.67,
cr_m03_16, 15.21,
cr_m04_16, 15.03,
cr_m05_16, 15.51,
cr_m06_16, 16.97,
cr_m07_16, 17.24,
cr_m08_16, 18.94,
